Pierce SocBox SNS 4000 Micromatic with 2 Heavy Duty Numbering Head,$677.25 ,5/7/2015,Boggs Graphics Equipment,$630.00 ,7.50%,'S 4000,https://www.wirebids.com/lots/view/pierce-socbox-sns-4000-micromatic-with-2-heavy-duty-numbering-head-1/21265
Triumph Ideal 5221-95 EP Paper Cutter 52cm Cutting Width,"$1,612.50 ",5/7/2015,Boggs Graphics Equipment,"$1,500.00 ",7.50%,-,https://www.wirebids.com/lots/view/triumph-ideal-5221-95-ep-paper-cutter-52cm-cutting-width/21547
Itek 3985 2-Color Offset Press (Ryobi 3302),"$1,290.00 ",5/7/2015,Boggs Graphics Equipment,"$1,200.00 ",7.50%,'3658,https://www.wirebids.com/lots/view/itek-3985-2-color-offset-press-ryobi-3302-1/21302
"ATF Little Giant Flat Bed Letterpress 12""x18""",$397.75 ,5/7/2015,Boggs Graphics Equipment,$370.00 ,7.50%,-,https://www.wirebids.com/lots/view/atf-little-giant-flat-bed-letterpress-12-x18/21526
Bacher 2042 Plate Punch,$333.25 ,5/7/2015,Boggs Graphics Equipment,$310.00 ,7.50%,-,https://www.wirebids.com/lots/view/bacher-2042-plate-punch-1/21504
Astro ATS 8000 Wafer Sealer / Tabber,$688.00 ,5/7/2015,Boggs Graphics Equipment,$640.00 ,7.50%,-,https://www.wirebids.com/lots/view/astro-ats-8000-wafer-sealer-tabber/21493
Lassco CR 50 Corner Rounder,$419.25 ,5/7/2015,Boggs Graphics Equipment,$390.00 ,7.50%,-,https://www.wirebids.com/lots/view/lassco-cr-50-corner-rounder-1/21271
Chandler and Price Manual Paper Cutter,$242.95 ,5/7/2015,Boggs Graphics Equipment,$226.00 ,7.50%,-,https://www.wirebids.com/lots/view/chandler-and-price-manual-paper-cutter/21536
AB Dick 1200 (Astro 2000) Air Feed Envelope/Card Feeder,$290.25 ,5/7/2015,Boggs Graphics Equipment,$270.00 ,7.50%,-,https://www.wirebids.com/lots/view/ab-dick-1200-astro-2000-air-feed-envelope-card-feeder-/21286
HP Design Jet 8000S (item Located in Cleveland),"$1,505.00 ",5/7/2015,Boggs Graphics Equipment,"$1,400.00 ",7.50%,-,https://www.wirebids.com/lots/view/hp-design-jet-8000s-item-located-in-cleveland/21294
"Acme Model A 1/4"" Stitcher",$301.00 ,5/7/2015,Boggs Graphics Equipment,$280.00 ,7.50%,-,https://www.wirebids.com/lots/view/acme-model-a-1-4-stitcher-1/21291
"Challenge 230 - 23"" Paper Cutter",$537.50 ,5/7/2015,Boggs Graphics Equipment,$500.00 ,7.50%,'2181,https://www.wirebids.com/lots/view/challenge-230-23-paper-cutter-1/21540
KIP 3000 Multifunction Printer,"$1,558.75 ",5/7/2015,Boggs Graphics Equipment,"$1,450.00 ",7.50%,-,https://www.wirebids.com/lots/view/kip-3000-multifunction-printer/21285
Palpak Shrink Wrap System,$333.25 ,5/7/2015,Boggs Graphics Equipment,$310.00 ,7.50%,-,https://www.wirebids.com/lots/view/palpak-shrink-wrap-system/21303
Powis Parker FastBack 15XS Tape Binder / Binding Machine,$301.00 ,5/7/2015,Boggs Graphics Equipment,$280.00 ,7.50%,-,https://www.wirebids.com/lots/view/powis-parker-fastback-15xs-tape-binder-binding-machine-1/21276
Xante Platemaker 3 w/ Filmstar 3,$376.25 ,5/7/2015,Boggs Graphics Equipment,$350.00 ,7.50%,-,https://www.wirebids.com/lots/view/xante-platemaker-3-w-filmstar-3/21519
Falcon Power Industrial Diesel Generator 8000ES,"$2,687.50 ",5/7/2015,Boggs Graphics Equipment,"$2,500.00 ",7.50%,-,https://www.wirebids.com/lots/view/falcon-power-industrial-diesel-generator-8000es/21525
"Besseler Shrink Wrap Unit, Model 1812 (Located in Virginia)","$1,021.25 ",5/7/2015,Boggs Graphics Equipment,$950.00 ,7.50%,-,https://www.wirebids.com/lots/view/besseler-shrink-wrap-unit-model-1812-located-in-virginia/21515
"GBC 25"" Wide 2 Sided Laminating Machine with Heat Set (Located in Virginia)",$526.75 ,5/7/2015,Boggs Graphics Equipment,$490.00 ,7.50%,-,https://www.wirebids.com/lots/view/gbc-25-wide-2-sided-laminating-machine-with-heat-set-located-in-virginia/21509
Rhin O Tuff 4-1 Round Hole Punch with Combo Attached Rhin O Tuff Coil Insertion Unit (Located in Virginia),"$2,203.75 ",5/7/2015,Boggs Graphics Equipment,"$2,050.00 ",7.50%,-,https://www.wirebids.com/lots/view/rhin-o-tuff-4-1-round-hole-punch-with-combo-attached-rhin-o-tuff-coil-insertion-unit-located-in-virginia/21510
"Late Model GBC Magna Punch 2.0, 3-1 Round Hole Punch (Located in Virginia)","$1,182.50 ",5/7/2015,Boggs Graphics Equipment,"$1,100.00 ",7.50%,-,https://www.wirebids.com/lots/view/late-model-gbc-magna-punch-2-0-3-1-round-hole-punch-located-in-virginia/21512
Baum 714XE 14X20 in. Folder (Located in Virginia),"$1,290.00 ",5/7/2015,Boggs Graphics Equipment,"$1,200.00 ",7.50%,-,https://www.wirebids.com/lots/view/baum-714xe-14x20-in-folder-located-in-virginia/21514
Southworth Foot Operated Round Cornering,$333.25 ,5/7/2015,Boggs Graphics Equipment,$310.00 ,7.50%,-,https://www.wirebids.com/lots/view/southworth-foot-operated-round-cornering/21511
Little Joe Model H Proofing Press,$279.50 ,5/7/2015,Boggs Graphics Equipment,$260.00 ,7.50%,-,https://www.wirebids.com/lots/view/little-joe-model-h-proofing-press/21477
Bourg A14 Collating System with AGR Bookletmaker and Stacker,$333.25 ,5/7/2015,Boggs Graphics Equipment,$310.00 ,7.50%,'501.000400,https://www.wirebids.com/lots/view/bourg-a14-collating-system-with-agr-bookletmaker-and-stacker/21339
Ibico Patriot 12HR Laminator,$322.50 ,5/7/2015,Boggs Graphics Equipment,$300.00 ,7.50%,'0GG1594,https://www.wirebids.com/lots/view/ibico-patriot-12hr-laminator/21273
Moore 4100 Document Pressure Sealer,$221.45 ,5/7/2015,Boggs Graphics Equipment,$206.00 ,7.50%,-,https://www.wirebids.com/lots/view/moore-4100-document-pressure-sealer/21490
Assorted Rolls of Paper - 4 Rolls,$322.50 ,5/7/2015,Boggs Graphics Equipment,$300.00 ,7.50%,-,https://www.wirebids.com/lots/view/assorted-rolls-of-paper-4-rolls-1/21333
X-rite Densitometer,$242.95 ,5/7/2015,Boggs Graphics Equipment,$226.00 ,7.50%,-,https://www.wirebids.com/lots/view/x-rite-densitometer/21280
AB Dick 1200 (Astro 2000) Air Feed Envelope/Card Feeder w/ Conveyor,$333.25 ,5/7/2015,Boggs Graphics Equipment,$310.00 ,7.50%,-,https://www.wirebids.com/lots/view/ab-dick-1200-astro-2000-air-feed-envelope-card-feeder-w-conveyor-1/21403
Challenge Paddy (Padding Station) Wagon,$232.20 ,5/7/2015,Boggs Graphics Equipment,$216.00 ,7.50%,-,https://www.wirebids.com/lots/view/challenge-paddy-padding-station-wagon-1/21300
Rosback 202 Two Head Semi-Automatic Saddle Stitching Machine,$645.00 ,5/7/2015,Boggs Graphics Equipment,$600.00 ,7.50%,'202T773021SFE,https://www.wirebids.com/lots/view/rosback-202-two-head-semi-automatic-saddle-stitching-machine-1/21406
DUPLO DC-6 Mini Collator,$387.00 ,5/7/2015,Boggs Graphics Equipment,$360.00 ,7.50%,-,https://www.wirebids.com/lots/view/duplo-dc-6-mini-collator/21304
Duplo Folder DF-520 Paper Folder,$290.25 ,5/7/2015,Boggs Graphics Equipment,$270.00 ,7.50%,-,https://www.wirebids.com/lots/view/duplo-folder-df-520-paper-folder-1/21305
High Speed-Quions and Numbering Machines,$241.88 ,5/7/2015,Boggs Graphics Equipment,$225.00 ,7.50%,-,https://www.wirebids.com/lots/view/high-speed-quions-and-numbering-machines/21308
(10) Antique Letterpress Type Drawers,$221.45 ,5/7/2015,Boggs Graphics Equipment,$206.00 ,7.50%,-,https://www.wirebids.com/lots/view/10-antique-letterpress-type-drawers-1/21313
(2) X-Rite Densitometers,$279.50 ,5/7/2015,Boggs Graphics Equipment,$260.00 ,7.50%,-,https://www.wirebids.com/lots/view/2-x-rite-densitometers/21316
Toyota 2300Kg Pallet Jack,$279.50 ,5/7/2015,Boggs Graphics Equipment,$260.00 ,7.50%,-,https://www.wirebids.com/lots/view/toyota-2300kg-pallet-jack/21326
Vastech DT-14 Processor,$494.50 ,5/7/2015,Boggs Graphics Equipment,$460.00 ,7.50%,-,https://www.wirebids.com/lots/view/vastech-dt-14-processor-1/21336
Air Dryers (Qty - 2),$344.00 ,5/7/2015,Boggs Graphics Equipment,$320.00 ,7.50%,-,https://www.wirebids.com/lots/view/air-dryers-qty-2/21337
(2) Apple iMac G5/1.8ghz 20-Inch,$279.50 ,5/7/2015,Boggs Graphics Equipment,$260.00 ,7.50%,-,https://www.wirebids.com/lots/view/2-apple-imac-g5-1-8ghz-20-inch-/21338
Challenge Paddy (Padding Station) Wagon,$248.33 ,5/7/2015,Boggs Graphics Equipment,$231.00 ,7.50%,-,https://www.wirebids.com/lots/view/challenge-paddy-padding-station-wagon-1/21541
Foster Rolling Cart,$301.00 ,5/7/2015,Boggs Graphics Equipment,$280.00 ,7.50%,-,https://www.wirebids.com/lots/view/foster-rolling-cart-1/21542
High-Speed Lock-up Quions and Numbering Machines,$225.75 ,5/7/2015,Boggs Graphics Equipment,$210.00 ,7.50%,-,https://www.wirebids.com/lots/view/high-speed-lock-up-quions-and-numbering-machines/21282
"GBC Titan 165 - 61"" Laminator with Take-Up","$3,402.00 ",4/23/2015,Bright Side Markets,"$3,150.00 ",8.00%,-,https://www.wirebids.com/lots/view/gbc-titan-165-61-laminator-with-take-up/21346
TEC Lighting Xtracoat Mini - UV Coater,"$9,504.00 ",4/23/2015,Bright Side Markets,"$8,800.00 ",8.00%,-,https://www.wirebids.com/lots/view/tec-lighting-xtracoat-mini-uv-coater/21385
"HP DesignJet Z6100 - 42"" Pigment Ink Printer",$820.80 ,4/23/2015,Bright Side Markets,$760.00 ,8.00%,-,https://www.wirebids.com/lots/view/hp-designjet-z6100-42-pigment-ink-printer/21347
"HP DesignJet T7100 - 42"" Ink-Jet Printer",$464.40 ,4/23/2015,Bright Side Markets,$430.00 ,8.00%,-,https://www.wirebids.com/lots/view/hp-designjet-t7100-42-ink-jet-printer/21348
Tippmann Clicker 1500 Die Cutting Press,"$3,834.00 ",4/23/2015,Bright Side Markets,"$3,550.00 ",8.00%,-,https://www.wirebids.com/lots/view/tippmann-clicker-1500-die-cutting-press/21349
"Ryobi 3302HA / ABD 9995HA + 8M Impressions, IR Dryer, Auto Plate","$7,614.00 ",4/23/2015,Bright Side Markets,"$7,050.00 ",8.00%,'2130,https://www.wirebids.com/lots/view/ryobi-3302ha-abd-9995ha-8m-impressions-ir-dryer-auto-plate/21357
"Seal 65"" Laminator Image 6500","$4,590.00 ",4/23/2015,Bright Side Markets,"$4,250.00 ",8.00%,-,https://www.wirebids.com/lots/view/seal-65-laminator-image-6500/21371
"Kluge 52-EHD 14 x 22"" with Three Draw Foil","$6,372.00 ",4/23/2015,Bright Side Markets,"$5,900.00 ",8.00%,-,https://www.wirebids.com/lots/view/kluge-52-ehd-14-x-22-with-three-draw-foil/21352
Horizon 16-bin Air Feed Collator with Stack / Stitch / Fold / Trim,"$8,262.00 ",4/23/2015,Bright Side Markets,"$7,650.00 ",8.00%,-,https://www.wirebids.com/lots/view/horizon-16-bin-air-feed-collator-with-stack-stitch-fold-trim/21353
Presstek DPM 34-HSC Film / Platemaker with RIP and ScanMate Scanner,"$1,566.00 ",4/23/2015,Bright Side Markets,"$1,450.00 ",8.00%,-,https://www.wirebids.com/lots/view/presstek-dpm-34-hsc-film-platemaker-with-rip-and-scanmate-scanner/21354
OKI Envelope Printer with Feeder and Conveyor - Model DP100GA,"$9,720.00 ",4/23/2015,Bright Side Markets,"$9,000.00 ",8.00%,-,https://www.wirebids.com/lots/view/oki-envelope-printer-with-feeder-and-conveyor-model-dp100ga/21397
Vicount Vaccumatic Paper Counting Machine,"$3,078.00 ",4/23/2015,Bright Side Markets,"$2,850.00 ",8.00%,-,https://www.wirebids.com/lots/view/vicount-vaccumatic-paper-counting-machine/21393
GBC AP-2 Automatic Paper Punch with 4:1 Spiral Die Included,"$4,590.00 ",4/23/2015,Bright Side Markets,"$4,250.00 ",8.00%,-,https://www.wirebids.com/lots/view/gbc-ap-2-automatic-paper-punch-with-4-1-spiral-die-included/21369
"HP Designjet 60"" Latex Printer Model L25500","$4,644.00 ",4/23/2015,Bright Side Markets,"$4,300.00 ",8.00%,-,https://www.wirebids.com/lots/view/hp-designjet-60-latex-printer-model-l25500/21372
THERM-O-TYPE Super SF-2000 - Foil Stamping / Die Cutting Press,"$8,370.00 ",4/23/2015,Bright Side Markets,"$7,750.00 ",8.00%,-,https://www.wirebids.com/lots/view/therm-o-type-super-sf-2000-foil-stamping-die-cutting-press-1/21377
Rhin-O-Tuff OD-4000 Electric Punch + OD-4200 Binder + OD-4300 Coil Inserter,"$1,404.00 ",4/23/2015,Bright Side Markets,"$1,300.00 ",8.00%,-,https://www.wirebids.com/lots/view/rhin-o-tuff-od-4000-electric-punch-od-4200-binder-od-4300-coil-inserter/21358
Bellquette Flexi-Jet Model L Printer (Long Bed Model),"$1,944.00 ",4/23/2015,Bright Side Markets,"$1,800.00 ",8.00%,-,https://www.wirebids.com/lots/view/bellquette-flexi-jet-model-l-printer-long-bed-model/21366
Anderson Vreeland Photopolymer Plate Maker - with TT Flexo A-3 Wash and Post-Bake / Curing Unit,"$2,700.00 ",4/23/2015,Bright Side Markets,"$2,500.00 ",8.00%,-,https://www.wirebids.com/lots/view/anderson-vreeland-photopolymer-plate-maker-with-tt-flexo-a-3-wash-and-post-bake-curing-unit/21373
Graphtec FC612-09 Flatbed Cutter,"$3,132.00 ",4/23/2015,Bright Side Markets,"$2,900.00 ",8.00%,-,https://www.wirebids.com/lots/view/graphtec-fc612-09-flatbed-cutter/21474
"Epson 9800 PRO - 44"" Inkjet Printer",$874.80 ,4/23/2015,Bright Side Markets,$810.00 ,8.00%,-,https://www.wirebids.com/lots/view/epson-9800-pro-44-inkjet-printer/21345
"Colorspan / HP Display Maker 72"" UV Curable - Flatbed and Roll to Roll Printer","$6,642.00 ",4/23/2015,Bright Side Markets,"$6,150.00 ",8.00%,-,https://www.wirebids.com/lots/view/colorspan-hp-display-maker-72-uv-curable-flatbed-and-roll-to-roll-printer-1/21446
Rhin-O-Tuff HD 6500 Heavy-Duty Electric Punch with 4:1 Spiral Die Included,"$1,944.00 ",4/23/2015,Bright Side Markets,"$1,800.00 ",8.00%,-,https://www.wirebids.com/lots/view/rhin-o-tuff-hd-6500-heavy-duty-electric-punch-with-4-1-spiral-die-included/21359
"Challenge 305-CRT 30.5"" Paper Cutter with Air Bed and Program","$4,806.00 ",4/23/2015,Bright Side Markets,"$4,450.00 ",8.00%,-,https://www.wirebids.com/lots/view/challenge-305-crt-30-5-paper-cutter-with-air-bed-and-program/21396
"HP H45500 54"" Flatbed InkJet Printer","$13,392.00 ",4/23/2015,Bright Side Markets,"$12,400.00 ",8.00%,-,https://www.wirebids.com/lots/view/hp-h45500-54-flatbed-inkjet-printer/21375
"Ryobi 3302 / AB Dick 9985, 26M imp, Crestline ALTRA Dampeners","$3,186.00 ",4/23/2015,Bright Side Markets,"$2,950.00 ",8.00%,-,https://www.wirebids.com/lots/view/ryobi-3302-ab-dick-9985-26m-imp-crestline-altra-dampeners/21376
"15"" POTDEVIN Gluer, Hot or Cold Glue",$982.80 ,4/23/2015,Bright Side Markets,$910.00 ,8.00%,-,https://www.wirebids.com/lots/view/15-potdevin-gluer-hot-or-cold-glue/21350
"Roland Quadra FJ 540, 54"" 6 Color Dye Printer, Serial # ZV31374","$2,322.00 ",4/23/2015,Bright Side Markets,"$2,150.00 ",8.00%,-,https://www.wirebids.com/lots/view/roland-quadra-fj-540-54-6-color-dye-printer-serial-zv31374-1/21455
Challenge 305-MC with MicroCut Jr,"$2,646.00 ",4/23/2015,Bright Side Markets,"$2,450.00 ",8.00%,-,https://www.wirebids.com/lots/view/challenge-305-mc-with-microcut-jr/21379
Miller Weldmaster 10' Banner Welder - MODEL: C-MIT 1000,"$11,556.00 ",4/23/2015,Bright Side Markets,"$10,700.00 ",8.00%,-,https://www.wirebids.com/lots/view/miller-weldmaster-10-banner-welder-model-c-mit-1000/21388
Ryobi 3200-CD Printing Press with Kompac II Dampener / AE Swing-Away T-51 / Powder Drying Unit,"$5,778.00 ",4/23/2015,Bright Side Markets,"$5,350.00 ",8.00%,'10520,https://www.wirebids.com/lots/view/ryobi-3200-cd-printing-press-with-kompac-ii-dampener-ae-swing-away-t-51-powder-drying-unit/21387
"Epson 9900 PRO - 44"" Inkjet Printer","$1,512.00 ",4/23/2015,Bright Side Markets,"$1,400.00 ",8.00%,-,https://www.wirebids.com/lots/view/epson-9900-pro-44-inkjet-printer/21400
Standard Bindfast 5 Padding / Perfect Binding Machine with Case of Glue,"$1,404.00 ",4/23/2015,Bright Side Markets,"$1,300.00 ",8.00%,-,https://www.wirebids.com/lots/view/standard-bindfast-5-padding-perfect-binding-machine-with-case-of-glue/21367
"Rosback 220 Perf / Slit / Score Machine - 20"" Capacity with 1 Perf and 1 Score Wheel","$1,134.00 ",4/23/2015,Bright Side Markets,"$1,050.00 ",8.00%,-,https://www.wirebids.com/lots/view/rosback-220-perf-slit-score-machine-20-capacity-with-1-perf-and-1-score-wheel/21368
Astro AMC-2000 Envelope Feeder,"$2,214.00 ",4/23/2015,Bright Side Markets,"$2,050.00 ",8.00%,-,https://www.wirebids.com/lots/view/astro-amc-2000-envelope-feeder-1/21390
Raptor 68 Polymer Plate Processor (Glunz & Jenson),"$1,566.00 ",4/23/2015,Bright Side Markets,"$1,450.00 ",8.00%,-,https://www.wirebids.com/lots/view/raptor-68-polymer-plate-processor-glunz-jenson/21380
"Mutoh ValueJet 64"" Solvent (outdoor) Wide Format Printer","$3,078.00 ",4/23/2015,Bright Side Markets,"$2,850.00 ",8.00%,'FB6A000340,https://www.wirebids.com/lots/view/mutoh-valuejet-64-solvent-outdoor-wide-format-printer/21451
"Stahls Mighty Press - Clam Heat Transfer Press 15 x 15""",$518.40 ,4/23/2015,Bright Side Markets,$480.00 ,8.00%,-,https://www.wirebids.com/lots/view/stahls-mighty-press-clam-heat-transfer-press-15-x-15/21361
GBC DigiCoil Automatic Coil Inserter,"$3,564.00 ",4/23/2015,Bright Side Markets,"$3,300.00 ",8.00%,-,https://www.wirebids.com/lots/view/gbc-digicoil-automatic-coil-inserter-1/21433
Mitsubishi DPX 460 Platemaker System + RipMate RIP,"$1,998.00 ",4/23/2015,Bright Side Markets,"$1,850.00 ",8.00%,-,https://www.wirebids.com/lots/view/mitsubishi-dpx-460-platemaker-system-ripmate-rip-1/21444
James Burn USA ProCrease M Creasing Machine,$280.80 ,4/23/2015,Bright Side Markets,$260.00 ,8.00%,-,https://www.wirebids.com/lots/view/james-burn-usa-procrease-m-creasing-machine/21363
Plockmatic Model 60 Tabletop Bookletmaker,"$1,188.00 ",4/23/2015,Bright Side Markets,"$1,100.00 ",8.00%,-,https://www.wirebids.com/lots/view/plockmatic-model-60-tabletop-bookletmaker/21344
US Paper Counters Shooter IIB In-Line Counter and Tab Inserter (with Spoilage Meter),$572.40 ,4/23/2015,Bright Side Markets,$530.00 ,8.00%,-,https://www.wirebids.com/lots/view/us-paper-counters-shooter-iib-in-line-counter-and-tab-inserter-with-spoilage-meter-1/21436
"Royal Sovereign 27"" Thermal and Cold Pressure Sensitive Roll Laminator","$2,430.00 ",4/23/2015,Bright Side Markets,"$2,250.00 ",8.00%,-,https://www.wirebids.com/lots/view/royal-sovereign-27-thermal-and-cold-pressure-sensitive-roll-laminator-1/21412
"Interlake 1 1/8"" Stitcher","$1,188.00 ",4/23/2015,Bright Side Markets,"$1,100.00 ",8.00%,-,https://www.wirebids.com/lots/view/interlake-1-1-8-stitcher/21355
X-Rite 76 Shrink-Wrap Machine with L-Bar and Tunnel,"$1,242.00 ",4/23/2015,Bright Side Markets,"$1,150.00 ",8.00%,-,https://www.wirebids.com/lots/view/x-rite-76-shrink-wrap-machine-with-l-bar-and-tunnel/21356
"HP DesignJet 500 42"" InkJet Printer",$410.40 ,4/23/2015,Bright Side Markets,$380.00 ,8.00%,-,https://www.wirebids.com/lots/view/hp-designjet-500-42-inkjet-printer/21341
"Royal Sovereign 15"" Thermal and Cold Pressure Sensitive Roll Laminator","$1,296.00 ",4/23/2015,Bright Side Markets,"$1,200.00 ",8.00%,-,https://www.wirebids.com/lots/view/royal-sovereign-15-thermal-and-cold-pressure-sensitive-roll-laminator-1/21447
Miehle V-50X 14 x 20 Automatic Feed Letterpress,$680.40 ,4/23/2015,Bright Side Markets,$630.00 ,8.00%,-,https://www.wirebids.com/lots/view/miehle-v-50x-14-x-20-automatic-feed-letterpress-1/21374
Astro CD 100 Conveyor,$217.08 ,4/23/2015,Bright Side Markets,$201.00 ,8.00%,-,https://www.wirebids.com/lots/view/astro-cd-100-conveyor-1/21391
"Rollem Champion 990 18"" Perf / Slit / Score Machine",$756.00 ,4/23/2015,Bright Side Markets,$700.00 ,8.00%,'E476/113,https://www.wirebids.com/lots/view/rollem-champion-990-18-perf-slit-score-machine/21470
Seal N Shrink Tabletop Shrinkwrap System with L-Bar and Tunnel - Model 1700A,$475.20 ,4/23/2015,Bright Side Markets,$440.00 ,8.00%,-,https://www.wirebids.com/lots/view/seal-n-shrink-tabletop-shrinkwrap-system-with-l-bar-and-tunnel-model-1700a/21392
Rosback 202 Two Head Saddle Stitcher,$604.80 ,4/23/2015,Bright Side Markets,$560.00 ,8.00%,'202T6604998,https://www.wirebids.com/lots/view/rosback-202-two-head-saddle-stitcher-1/21472
Rosback 250 3-Knife Trimmer,"$1,036.80 ",4/23/2015,Bright Side Markets,$960.00 ,8.00%,-,https://www.wirebids.com/lots/view/rosback-250-3-knife-trimmer-1/21473
Rotatrim PT95A Electric Rotary Trimmer,$658.80 ,4/23/2015,Bright Side Markets,$610.00 ,8.00%,'1155,https://www.wirebids.com/lots/view/rotatrim-pt95a-electric-rotary-trimmer-1/21428
"Challenge 19.3"" Hydraulic Paper Cutter 193-HB","$1,998.00 ",4/23/2015,Bright Side Markets,"$1,850.00 ",8.00%,-,https://www.wirebids.com/lots/view/challenge-19-3-hydraulic-paper-cutter-193-hb/21471
"2002 Rollem Auto 4 CPS 18"" - Number / Slit / Score / Perf","$3,024.00 ",4/23/2015,Bright Side Markets,"$2,800.00 ",8.00%,'YMN702/122,https://www.wirebids.com/lots/view/2002-rollem-auto-4-cps-18-number-slit-score-perf/21378
Astro 1200 Air-Feed Envelope / Card Feeder with Conveyor,"$2,862.00 ",4/23/2015,Bright Side Markets,"$2,650.00 ",8.00%,-,https://www.wirebids.com/lots/view/astro-1200-air-feed-envelope-card-feeder-with-conveyor/21452
ISP Bindery Mate II 405 Wire Stitcher,$550.80 ,4/23/2015,Bright Side Markets,$510.00 ,8.00%,-,https://www.wirebids.com/lots/view/isp-bindery-mate-ii-405-wire-stitcher/21360
Standard Bindfast II - Automatic Padding Press,$626.40 ,4/23/2015,Bright Side Markets,$580.00 ,8.00%,-,https://www.wirebids.com/lots/view/standard-bindfast-ii-automatic-padding-press-1/21417
"Stahl T47 Pile Feed Paper Folder with Right Angle, Combo Rollers and Gap Sets",$972.00 ,4/23/2015,Bright Side Markets,$900.00 ,8.00%,-,https://www.wirebids.com/lots/view/stahl-t47-pile-feed-paper-folder-with-right-angle-combo-rollers-and-gap-sets/21450
Agfa Accuset 1000 & Rapiline 17 Processor (no RIP),$907.20 ,4/23/2015,Bright Side Markets,$840.00 ,8.00%,-,https://www.wirebids.com/lots/view/agfa-accuset-1000-rapiline-17-processor-no-rip/21381
Marlon 350E Auto Electric Crimper,"$1,296.00 ",4/23/2015,Bright Side Markets,"$1,200.00 ",8.00%,-,https://www.wirebids.com/lots/view/marlon-350e-auto-electric-crimper/21364
Challenge EH3A 3-Hole Drill,$550.80 ,4/23/2015,Bright Side Markets,$510.00 ,8.00%,-,https://www.wirebids.com/lots/view/challenge-eh3a-3-hole-drill-1/21382
Baum 714 Ultrafold Air Feed Paper Folder,$702.00 ,4/23/2015,Bright Side Markets,$650.00 ,8.00%,-,https://www.wirebids.com/lots/view/baum-714-ultrafold-air-feed-paper-folder-1/21383
POTDEVIN Edge Gluer,$302.40 ,4/23/2015,Bright Side Markets,$280.00 ,8.00%,-,https://www.wirebids.com/lots/view/potdevin-edge-gluer-1/21427
"Baum 714 Right Angle Folder, with Both Stands, Bridge and High-Speed Exit","$1,566.00 ",4/23/2015,Bright Side Markets,"$1,450.00 ",8.00%,-,https://www.wirebids.com/lots/view/baum-714-right-angle-folder-with-both-stands-bridge-and-high-speed-exit-1/21438
Miniature Antique Letterpress,$302.40 ,4/23/2015,Bright Side Markets,$280.00 ,8.00%,-,https://www.wirebids.com/lots/view/miniature-antique-letterpress/21462
Ryobi RP22 Plate Punch,$239.76 ,4/23/2015,Bright Side Markets,$222.00 ,8.00%,-,https://www.wirebids.com/lots/view/ryobi-rp22-plate-punch/21475
Hamilton Double Letterpress Type Cabinet,"$1,036.80 ",4/23/2015,Bright Side Markets,$960.00 ,8.00%,-,https://www.wirebids.com/lots/view/hamilton-double-letterpress-type-cabinet/21398
Hamilton Letterpress Composing Stone,$594.00 ,4/23/2015,Bright Side Markets,$550.00 ,8.00%,-,https://www.wirebids.com/lots/view/hamilton-letterpress-composing-stone/21399
"Baum Legend Folder with Right Angle, Combo Rollers, Quicksets, 20x26",$874.80 ,4/23/2015,Bright Side Markets,$810.00 ,8.00%,-,https://www.wirebids.com/lots/view/baum-legend-folder-with-right-angle-combo-rollers-quicksets-20x26-1/21445
Count Tablematic 11 Tabletop Numbering Machince,$244.08 ,4/23/2015,Bright Side Markets,$226.00 ,8.00%,-,https://www.wirebids.com/lots/view/count-tablematic-11-tabletop-numbering-machince-1/21409
Challenge Model A Jogger,$260.28 ,4/23/2015,Bright Side Markets,$241.00 ,8.00%,-,https://www.wirebids.com/lots/view/challenge-model-a-jogger-1/21410
Sun HS-440 4-Up Business Card Slitter,$222.48 ,4/23/2015,Bright Side Markets,$206.00 ,8.00%,-,https://www.wirebids.com/lots/view/sun-hs-440-4-up-business-card-slitter-1/21411
MBM Sprint 3000 Bookletmaker - Stitch and Fold,"$1,296.00 ",4/23/2015,Bright Side Markets,"$1,200.00 ",8.00%,-,https://www.wirebids.com/lots/view/mbm-sprint-3000-bookletmaker-stitch-and-fold-1/21414
Turtle / Letterpress Steel Composing Table,$280.80 ,4/23/2015,Bright Side Markets,$260.00 ,8.00%,-,https://www.wirebids.com/lots/view/turtle-letterpress-steel-composing-table-1/21418
Lasermax Roll Systems + SM2 Power Pedestal System,$702.00 ,4/23/2015,Bright Side Markets,$650.00 ,8.00%,'100850386605G026182,https://www.wirebids.com/lots/view/lasermax-roll-systems-sm2-power-pedestal-system-1/21423
"POTDEVIN 6"" LM Motor Drive Label Pasting Machine",$345.60 ,4/23/2015,Bright Side Markets,$320.00 ,8.00%,'10 323,https://www.wirebids.com/lots/view/potdevin-6-lm-motor-drive-label-pasting-machine-1/21425
GBC EPB-100 Plastic Coil Inserter,$270.00 ,4/23/2015,Bright Side Markets,$250.00 ,8.00%,'4782 A 0199,https://www.wirebids.com/lots/view/gbc-epb-100-plastic-coil-inserter-1/21426
Challenge Hydraulic Drill with Round Corner Attachment,$442.80 ,4/23/2015,Bright Side Markets,$410.00 ,8.00%,-,https://www.wirebids.com/lots/view/challenge-hydraulic-drill-with-round-corner-attachment/21340
Graphic Whizard Model P - Perforating Machine - Printshop,$864.00 ,4/23/2015,Bright Side Markets,$800.00 ,8.00%,-,https://www.wirebids.com/lots/view/graphic-whizard-model-p-perforating-machine-printshop-1/21440
